bootstrap_id,diff_cumret_sticky_minus_static,diff_annret_sticky_minus_static,diff_sharpe_sticky_minus_static,diff_mdd_sticky_minus_static
314,-0.43965251903091707,-0.14157553102589837,-0.5117074400535826,-0.14643055407018035
315,-0.29430268050969,-0.10490820574681514,-0.4513755355342849,-0.02190735446429959
316,-0.44439645202031963,-0.14557998208431422,-0.5615227636513529,0.018208643330131058
317,-0.46839692046740655,-0.1525898152919103,-0.6478800042880862,-0.10458602806165429
318,-0.3138027087912345,-0.08669682444674853,-0.3260153245554891,0.002288036102512492
319,-0.7015072169952665,-0.21369356545827256,-0.8361561411463236,0.013253793231110755
320,-0.030926770484835275,-0.014143491238579942,-0.08466368765595887,0.006011534229925064
321,0.23011154217393592,0.0884704991116203,0.3615865371850798,0.046854869236240826
322,-0.24363037128569087,-0.10375987236943496,-0.4008998120892527,-0.03156762545751557
323,-0.3615960665648206,-0.11750010458288718,-0.45855600630773585,0.0171985011708774
324,-0.37498395756515,-0.16013817632204386,-0.7506800800745446,-0.16732783644264915
325,-0.06852827062388744,-0.026615034523814973,-0.09924278193823033,0.0429888124478599
326,0.19872342134361465,0.0760195521736533,0.32466302805637326,0.06826979816487555
327,0.03695560813590126,0.011145698019277006,0.17588715488272122,-0.03323695905995694
